140449503531264,400,1,0,20314,6,"(10, 6)",OPEN,3,0
140449503531456,400,0,1,12814,5,"(11, 2)",BUSH,1,0
140449503481664,400,0,1,8314,6,"(11, 7)",BUSH,2,0
140449503531120,400,1,0,2314,5,"(11, 12)",OPEN,0,0
140449503527312,400,0,1,6814,6,"(11, 13)",BUSH,0,0
140449503481040,400,0,1,8314,6,"(11, 13)",BUSH,0,0
140449503481280,400,0,1,5314,6,"(12, 4)",BUSH,3,0
140449503531072,400,0,1,8314,5,"(12, 11)",BUSH,1,0
140449503527216,400,0,1,5314,6,"(13, 2)",BUSH,2,0
140449503480896,400,0,1,814,6,"(13, 9)",BUSH,0,0
140449503480800,400,0,1,9814,5,"(14, 8)",BUSH,1,0
140449503531168,400,0,1,14314,6,"(14, 8)",BUSH,1,0
140449503531408,400,0,1,6814,6,"(14, 9)",BUSH,1,0
140449503518784,450,0,1,8314,6,"(0, 3)",BUSH,0,0
140449503530288,450,0,1,3814,6,"(0, 10)",BUSH,0,0
140449503481280,450,0,1,2314,6,"(1, 10)",BUSH,0,0
140449503479984,450,0,1,3814,6,"(2, 2)",BUSH,0,0
140449503480992,450,0,1,2314,6,"(3, 11)",BUSH,0,0
140449503480800,450,0,1,8314,6,"(4, 3)",BUSH,0,0
140449503477824,450,0,1,814,6,"(4, 12)",BUSH,1,0
140449503481808,450,0,1,8314,5,"(5, 1)",BUSH,0,0
140449503527168,450,0,1,2314,6,"(5, 11)",BUSH,1,0
140449503481472,450,0,1,814,6,"(6, 0)",BUSH,0,0
140449503518880,450,0,1,2314,6,"(6, 10)",BUSH,0,0
140449503236400,450,0,1,2314,6,"(7, 2)",BUSH,1,0
140449503518976,450,1,0,8314,6,"(7, 12)",OPEN,2,0
140449503519120,450,1,0,12814,6,"(8, 10)",OPEN,3,0
140449503481136,450,0,1,3814,6,"(9, 8)",BUSH,0,0
140449503481328,450,0,1,5314,6,"(9, 9)",BUSH,0,0
140449503481040,450,0,1,-686,6,"(9, 11)",BUSH,1,0
140449503480848,450,0,1,5314,6,"(9, 13)",BUSH,0,0
140449503528800,450,0,1,2314,6,"(9, 14)",BUSH,0,0
140449503481616,450,0,1,814,6,"(10, 1)",BUSH,1,0
140449503481664,450,0,1,2314,6,"(10, 5)",BUSH,0,0
140449503528176,450,0,1,3814,6,"(10, 5)",BUSH,0,0
140449503527024,450,0,1,5314,6,"(10, 12)",BUSH,0,0
140449503528080,450,0,1,6814,6,"(10, 12)",BUSH,0,0
140449503519168,450,1,0,12814,6,"(11, 4)",OPEN,1,0
140449503527120,450,0,1,6814,6,"(11, 5)",BUSH,1,0
140449503527216,450,0,1,6814,6,"(12, 1)",BUSH,1,0
140449503477872,450,0,1,-686,6,"(12, 1)",BUSH,1,0
140449503481424,450,0,1,3814,6,"(12, 4)",BUSH,0,0
140449503480656,450,0,1,2314,6,"(13, 2)",BUSH,0,0
140449503518928,450,1,0,11314,6,"(13, 14)",OPEN,3,0
140449503519072,450,1,0,12814,6,"(14, 2)",OPEN,3,0
140449503519024,450,1,0,6814,6,"(14, 4)",OPEN,1,0
140449503518832,450,0,1,2314,6,"(14, 7)",BUSH,0,0
140449503530528,450,0,1,-686,6,"(14, 12)",BUSH,0,0
140449503479984,500,0,1,2314,6,"(1, 0)",BUSH,0,0
140449503480848,500,0,1,-686,6,"(2, 2)",BUSH,0,0
140449503530720,500,1,0,12814,6,"(3, 3)",OPEN,0,0
140449503531312,500,1,0,8314,6,"(3, 6)",OPEN,0,0
140449503481136,500,0,1,814,6,"(4, 8)",BUSH,0,0
140449503480992,500,0,1,-686,6,"(5, 3)",BUSH,0,0
140449503480656,500,0,1,814,6,"(5, 9)",BUSH,0,0
140449503531408,500,1,0,11314,6,"(6, 6)",OPEN,3,0
140449503527360,500,1,0,12814,6,"(6, 6)",OPEN,3,0
140449503481472,500,0,1,2314,6,"(7, 8)",BUSH,0,0
140449503531456,500,1,0,6814,6,"(8, 6)",OPEN,2,0
140449503481808,500,0,1,2314,6,"(8, 7)",BUSH,1,0
140449503481040,500,0,1,3814,6,"(8, 7)",BUSH,1,0
140449503481328,500,0,1,3814,6,"(8, 8)",BUSH,0,0
140449503481616,500,0,1,3814,6,"(9, 1)",BUSH,0,0
140449503528080,500,0,1,814,6,"(9, 3)",BUSH,1,0
140449503530288,500,0,1,814,6,"(9, 4)",BUSH,0,0
140449503528800,500,0,1,2314,6,"(9, 8)",BUSH,1,0
140449503528176,500,0,1,-686,6,"(9, 9)",BUSH,0,0
140449503481664,500,0,1,2314,6,"(9, 9)",BUSH,0,0
140449503527264,500,1,0,12814,6,"(9, 10)",OPEN,0,0
140449503527024,500,0,1,3814,6,"(10, 4)",BUSH,1,0
140449503531120,500,1,0,11314,5,"(10, 7)",OPEN,4,0
140449503481424,500,0,1,5314,6,"(10, 10)",BUSH,0,0
140449503477824,500,0,1,-686,5,"(10, 14)",BUSH,1,0
140449503530576,500,1,0,3814,6,"(11, 0)",OPEN,5,0
140449503477872,500,0,1,2314,6,"(11, 6)",BUSH,0,0
140449503531168,500,1,0,11314,6,"(11, 11)",OPEN,0,0
140449503531360,500,1,0,18814,6,"(11, 14)",OPEN,3,0
140449503531216,500,1,0,11314,6,"(12, 2)",OPEN,3,0
140449503481280,500,0,1,-686,6,"(12, 3)",BUSH,0,0
